name	address	latitude	longitude	phone	workingTime	province	point
Sacombank-Chi nhánh Hóc Môn-Phòng giao dịch Tô Ký	Số 11/3 và số 185 Ấp Mỹ Huề, Xã Trung Chánh, Huyện Hóc Môn, Thành phố Hồ Chí Minh	10.8708958	106.612546	(028).54340430	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Hóc Môn-Phòng giao dịch Nhị Xuân	Số 2/4A Ấp 6, đường Nguyễn Văn Bứa, Xã Xuân Thới Thượng, Huyện Hóc Môn, Thành phố Hồ Chí Minh	10.8901228	106.596464999999	(028) 6.2.511.001	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Hóc Môn	19/4A Lý Thường Kiệt, Thị trấn Hóc Môn, Huyện Hóc Môn, Thành phố Hồ Chí Minh	10.8872906	106.591587	(028) 3 891 0179	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Hóc Môn-Phòng giao dịch Xuân Thới Thượng	53/3G Ấp 4, Xã Xuân Thới Thượng, Huyện Hóc Môn, Thành phố Hồ Chí Minh	10.8586851	106.5608785	(028).39600234	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Hóc Môn-Phòng giao dịch Trung Chánh	145/5 Nguyễn Ảnh Thủ, Xã Trung Chánh, Huyện Hóc Môn, Thành phố Hồ Chí Minh	10.8587019	106.609314999999	(028).3.8.839.325	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Hóc Môn-Phòng giao dịch Bà Điểm	2/1A-2/1E Phan Văn Hớn, Ấp Trung Lân, Xã Bà Điểm, Huyện Hóc Môn, Thành phố Hồ Chí Minh	10.8560295	106.5804398	(028) 3590 1658 (59, 60, 61)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Bình Thạnh	270B Bạch Đằng, Phường 24, Quận Bình Thạnh, Thành phố Hồ Chí Minh	10.804096	106.701878999999	(028).3.5.512.700	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Hàng Xanh-Phòng giao dịch Thị Nghè	89-91 Xô Viết Nghệ Tĩnh, Phường 17, Quận Bình Thạnh, Thành phố Hồ Chí Minh	10.793825	106.708202	(028).3.5.144.767	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Hàng Xanh	481A-481B  Điện Biên Phủ, Phường 25, Quận Bình Thạnh, Thành phố Hồ Chí Minh	10.8009697	106.7155344	(028).39256810	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Bình Thạnh-Phòng giao dịch Hoàng Hoa Thám	29A đường Hoàng Hoa Thám, Phường 6, Quận Bình Thạnh, Thành phố Hồ Chí Minh	10.8055082	106.6906509	(028) 6.2.937.925	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Quận 8-Phòng giao dịch Phú Lợi	2659-2675/B và 2675 đường Phạm Thế Hiển, Phường 7, Quận 8, Thành phố Hồ Chí Minh	10.7450901	106.6569868	(028) 3.9.514.845 (46, 49)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Quận 8-Phòng giao dịch Rạch Ông	166-168 & một phần nhà số 16P đường Nguyễn Thị Tần, Phường 2, Quận 8, Thành phố Hồ Chí Minh	10.745554	106.686335999999	028 3 983 0133	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Quận 8-Phòng giao dịch Bình Đăng	287-289 Liên Tỉnh 5, Phường 5, Quận 8, Thành phố Hồ Chí Minh	10.7381038	106.6630268	028 6 263 5681	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Quận 8-Phòng giao dịch Xóm Củi	415-417 Tùng Thiện Vương, Phường 12, Quận 8, Thành phố Hồ Chí Minh	10.745032	106.657883999999	(028) 3 951 4893	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Quận 8	324 Chánh Hưng, Quận 8, Thành phố Hồ Chí Minh	10.7438493	106.6689051	(028).3.8.508.340	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Quận 8-Phòng giao dịch Phạm Thế Hiển	657-659A Phạm Thế Hiển, Phường 4, Quận 8, Thành phố Hồ Chí Minh	10.74532	106.676691	028 3 852 0220	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Quận 2-Phòng giao dịch Nguyễn Duy Trinh	205 Nguyễn Duy Trinh, Khu phố 1, P.Bình Trưng Tây, Tp. Thủ Đức, Thành phố Hồ Chí Minh	10.796719	106.73142	(028).3.7.402.653 (51,52)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Quận 2-Phòng giao dịch Lương Định Của	171 Lương Định Của, Phường An Khánh, Tp. Thủ Đức, Thành phố Hồ Chí Minh	10.7880824	106.7347038	(028)39755311	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Quận 9-Phòng giao dịch Lã Xuân Oai	76 đường Lã Xuân Oai, Khu phố 7, Phường Tăng Nhơn Phú A, Tp. Thủ Đức, Thành phố Hồ Chí Minh	10.8436463	106.7885151	(028) 3.5.514.205	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Quận 9-Phòng giao dịch Kiến Thiết	83A Lê Văn Việt, Khu phố 3, Phường Hiệp Phú, Tp. Thủ Đức, Thành phố Hồ Chí Minh	10.847676	106.810835	(028).3.7.360.541	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Quận 9	270-272 Đỗ Xuân Hợp, Phường Phước Long A, Tp. Thủ Đức, Thành phố Hồ Chí Minh	10.8218221	106.771632599999	(028).39303370	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Quận 9-Phòng giao dịch Long Trường	1282 đường Nguyễn Duy Trinh, Phường Long Trường, Tp. Thủ Đức, Thành phố Hồ Chí Minh	10.8043037	106.8151047	(028).39246870	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Thủ Đức-Phòng giao dịch Tô Ngọc Vân	50-52 Tô Ngọc Vân, Khu phố 3, Phường Linh Tây, Tp. Thủ Đức, Thành phố Hồ Chí Minh	10.8518348	106.7534877	028.3636.6061	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Duyên Hải	Số 02-03, Lô số 09, Khu thương mại và TMDV, Khóm 01, Phường 01, Thị Xã Duyên Hải, Tỉnh Trà Vinh	9.6352602	106.4925668	(0294) 3860 456	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Trà Vinh	100
Sacombank-Chi nhánh Trà Vinh	555 Nguyễn Đáng, Khóm 3, Phường 6, Thành phố Trà Vinh, Tỉnh Trà Vinh	9.9240632	106.3366895	(0294) 3858 711	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Trà Vinh	100
Sacombank-Chi nhánh Trà Vinh-Phòng giao dịch Cầu Ngang	Khóm Minh Thuận A , Thị trấn Cầu Ngang, Huyện Cầu Ngang, Tỉnh Trà Vinh	9.7945956	106.451805499999	(0294) 3725 559	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Trà Vinh	100
Sacombank-Chi nhánh Trà Vinh-Phòng giao dịch Càng Long	186A Quốc lộ 53, Khóm 3, Thị trấn Càng Long, Huyện Càng Long, Tỉnh Trà Vinh	9.9963722	106.203003599999	(0294) 3884 411	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Trà Vinh	100
Sacombank-Chi nhánh Trung Tâm-Phòng giao dịch Huỳnh Văn Bánh	224B (số cũ 184) Huỳnh Văn Bánh, Phường 11, Quận Phú Nhuận, Thành phố Hồ Chí Minh	10.791734	106.676338999999	(028)39.977/959	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Phú Nhuận	197 Phan Đăng Lưu, Phường 1, Quận Phú Nhuận, Thành phố Hồ Chí Minh	10.800559	106.68209	(028).54043547	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Nguyễn Văn Trỗi	29-31 đường Nguyễn Văn Trỗi, Phường 11, Quận Phú Nhuận, Thành phố Hồ Chí Minh	10.792529	106.680615999999	(028).3844 8324	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Phú Nhuận-Phòng giao dịch Phan Xích Long	159 Phan Xích Long, Phường 7, Quận Phú Nhuận, Thành phố Hồ Chí Minh	10.7982505	106.688693699999	(028)3517 6373 	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Tân Phú-Phòng giao dịch Lũy Bán Bích	13 Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú, Thành phố Hồ Chí Minh	10.7863783	106.6345185	028. 3 9737 303 (304)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Tân Phú-Phòng giao dịch Tân Hương	331-333-335 và 329/2-4 đường Tân Hương, phường Tân Quý, Quận Tân Phú, Thành phố Hồ Chí Minh	10.7898396	106.616677299999	(028) 3559 4251 	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Tân Phú-Phòng giao dịch Phú Thọ Hòa	322-324 Nguyễn Sơn, Phường Phú Tho Hòa, Quận Tân Phú, Thành phố Hồ Chí Minh	10.783987	106.623520999999	(028).3.9.786.034	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Tân Phú-Phòng giao dịch Tân Quý	32-32A-30/1 Gò Dầu, Phường Tân Sơn Nhì, Quận Tân Phú, Thành phố Hồ Chí Minh	10.7955514	106.6277339	(028).3.8.109.833	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Tân Phú-Phòng giao dịch KCN Tân Bình	170-172 Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, Thành phố Hồ Chí Minh	10.8130941	106.6226182	(028).3.8.156.799	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Bình Tân-Phòng giao dịch Hòa Thạnh	420 đường Lũy Bán Bích, Phường Hòa Thạnh, Quận Tân Phú , Thành phố Hồ Chí Minh	10.7776301	106.6325629	(028) 3 973 6913	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Bình Tân-Phòng giao dịch Lê Trọng Tấn	79 Lê Trọng Tấn, Phường Sơn Kỳ, Quận Tân Phú, Thành phố Hồ Chí Minh	10.8063179	106.6276788	(028). 3 8 165 685 (86)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Tân Phú-Phòng giao dịch Âu Cơ	615B Âu Cơ, Phường Hòa Thạnh, Quận Tân Phú, Thành phố Hồ Chí Minh	10.785599	106.641566	(028).3.9.751.531	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Tân Phú	47 Hòa Bình, P. Tân Thới Hòa, Q. Tân Phú, Tp.HCM	10.7679761	106.634073199999	(028) 3 9737 303 / 028.3 9618 725	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Quận 4-Phòng giao dịch Khánh Hội	233 đường Khánh Hội, Phường 2, Quận 4, Thành phố Hồ Chí Minh	10.7583334	106.699146899999	(028).3943 2115	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Quận 4	53-55-57 Hoàng Diệu, Phường 13, Quận 4, Thành phố Hồ Chí Minh	10.762282	106.7027464	(028).3.9.433.963	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Củ Chi-Phòng giao dịch Phước Thạnh	862A Quốc Lộ 22, Ấp Phước Lộc, Xã Phước Thạnh, Huyện Củ Chi, Thành phố Hồ Chí Minh	10.9701299	106.4834662	(028) 5.4.390.829 (30,31)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Củ Chi-Phòng giao dịch Bình Mỹ	2004 đường Tỉnh Lộ 8, Ấp 1, Xã Bình Mỹ, Huyện Củ Chi, Thành phố Hồ Chí Minh	10.9731589	106.631345399999	(028) 3.7.355.777 (78, 79)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Củ Chi-Phòng giao dịch An Nhơn Tây	1467 Tỉnh lộ 7, Ấp Chợ Cũ 2, Xã An Nhơn Tây, Huyện Củ Chi, Thành phố Hồ Chí Minh	11.0882437	106.513889899999	(028).3.7.947.123	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Củ Chi	345 Quốc lộ 22, Ấp Thượng, Xã Tân Thông Hội, Huyện Củ Chi, Thành phố Hồ Chí Minh	10.9585661	106.5063368	(028).3.7.901.262	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Củ Chi-Phòng giao dịch Tây Bắc	Số 05-05B Tỉnh lộ 8, Khu phố 1, Thị trấn Củ Chi, Huyện Củ Chi, Thành phố Hồ Chí Minh	10.9698831	106.4882791	(028) 3 792 4159	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Củ Chi-Phòng giao dịch Tân Quy	125 Đường Tỉnh lộ 15, Tổ 5, Ấp 1A, Xã Tân Thạnh Tây, Huyện Củ Chi, Thành phố Hồ Chí Minh	11.1144685	106.5033287	(028).3.7.954.885	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Cần Giờ -Phòng giao dịch Bình Khánh	131 đường Rừng Sát,ấp Bình Phước, xã Bình Khánh, Thành phố Hồ Chí Minh	10.6638238	106.7771052	028. 3 9520 301 (302, 296)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Trung Tâm-Phòng giao dịch Nam Kỳ Khởi Nghĩa	278 Nam Kỳ Khởi Nghĩa, Phường Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh	10.7882818	106.6856805	(028)39.322.585	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Trung Tâm-Phòng giao dịch Lê Văn Sỹ	258-260 đường Lê Văn Sỹ, Phường 14, Quận 3, Thành phố Hồ Chí Minh	10.7866891	106.6803515	(028)39312523	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Hàng Xanh-Phòng giao dịch Minh Khai	530-532 (hợp khối) Nguyễn Thị Minh Khai, Phường 2, Quận 3, Thành phố Hồ Chí Minh	10.7656995	106.6814947	028.3 938 1801 (03)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Trung Tâm-Phòng giao dịch Cách Mạng Tháng 8	236-238 Cách Mạng Tháng 8, Phường 10, Quận 3, Thành phố Hồ Chí Minh	10.7788823	106.6794803	(028) 35 264 361/362/364/365	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Sài Gòn-Phòng giao dịch Cao Thắng	87-87A đường Cao Thắng , Phường 03, Quận 3, Thành phố Hồ Chí Minh	10.7721732	106.679330899999	(028) 383 289 70	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Tân Định	247-247Bis-249 đường Hai Bà Trưng, Phường Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh	10.7873234	106.6922889	(028)38237209	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Thủ Đức-Phòng giao dịch Thảo Điền	18 Thảo Điền, Phường Thảo Điền, Tp. Thủ Đức, Thành phố Hồ Chí Minh	10.8039204	106.7374027	028 3 5194 368	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Thủ Đức-Phòng giao dịch Linh Đông	638 đường Kha Vạn Cân, Khu phố 05, Phường Linh Đông, Tp. Thủ Đức, Thành phố Hồ Chí Minh	10.8511283	106.753394599999	(028).37206986	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Quận 2-Phòng giao dịch Bình Trưng Tây	332-334 đường Nguyễn Thị Định, Khu phố 1, Phường Thạnh Mỹ Lợi, Tp. Thủ Đức, Thành phố Hồ Chí Minh	10.7763499	106.7638711	(028).37438135	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Quận 9-Phòng giao dịch Mỹ Thành	Một phần căn nhà số 685 - 685A Lê Văn Việt, Phường Tân Phú, Tp. Thủ Đức, Thành phố Hồ Chí Minh	10.8500852	106.8127353	(028)54094343	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Thủ Đức	231 Võ Văn Ngân, Phường Linh Chiểu, Tp. Thủ Đức, Thành phố Hồ Chí Minh	10.8507136	106.7642891	(028).3.7.222.799	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Thủ Đức-Phòng giao dịch Linh Xuân	Số 139 Đường số 11, Khu phố 4, Phường Linh Xuân, Tp. Thủ Đức, Thành phố Hồ Chí Minh	10.8872069	106.7680549	(028) 6.2.680.474 (75, 76)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Quận 10-Phòng giao dịch Nguyễn Tri Phương	539A & 539A (1 phần) Nguyễn Tri Phương, Phường 8,Quận 10, Thành phố Hồ Chí Minh	10.7658297	106.6675411	(028). 5405 2470(2190)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Quận 11-Phòng giao dịch Bắc Hải	Khu A - số 24 Trường Sơn, Phường 15,Quận 10, Thành phố Hồ Chí Minh	10.7823996	106.6646129	(028). 5434 8190 (92,93,94)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Quận 10-Phòng giao dịch Ngô Quyền	271 Ngô Quyền, Phường 6,Quận 10, Thành phố Hồ Chí Minh	10.7657379	106.6639754	(028) 3 957 4338	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Nguyễn Văn Trỗi-Phòng giao dịch Hòa Hưng	35 đường Tô Hiến Thành, Phường 13,Quận 10, Thành phố Hồ Chí Minh	10.7823	106.671573999999	(028).38680600	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Quận 10-Phòng giao dịch Lý Thái Tổ	374-376 đường Lý Thái Tổ, Phường 10,Quận 10, Thành phố Hồ Chí Minh	10.768038	106.674046999999	028 3776.0294/299	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Quận 10	474-476-478-480/2 Ngô Gia Tự, Phường 4,Quận 10, Thành phố Hồ Chí Minh	10.7607339	106.6690412	028. 3 9381 870	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Quận 10-Phòng giao dịch 3 Tháng 2	276-280 đường 3 Tháng 2, Phường 12,Quận 10, Thành phố Hồ Chí Minh	10.7704477	106.6722786	(028).3.8.680.383	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Chợ Lớn-Phòng giao dịch Lý Thường Kiệt	104-106 Lý Thường Kiệt, Phường 7,Quận 10, Thành phố Hồ Chí Minh	10.7614371	106.660935999999	(028).3.9.573.137	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Quận 10-Phòng giao dịch Sư Vạn Hạnh	836-838 Sư Vạn Hạnh (nối dài), Phường 13,Quận 10, Thành phố Hồ Chí Minh	10.7769762	106.6662188	(028). 54 348 199 (201,202)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Gò Công Đông	999 Tổ 6, Khu phố 2, Thị trấn Vàm Láng, Huyện Gò Công Đông, Tỉnh Tiền Giang	10.413794	106.773859	(0273) 3557 715	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Tiền Giang	100
Sacombank-Chi nhánh Tiền Giang-Phòng giao dịch An Hữu	Ấp 4, Xã An Hữu, Huyện Cái Bè, Tỉnh Tiền Giang	10.3122329	105.8913857	(0273) 3767 979 (84)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Tiền Giang	100
Sacombank-Chi nhánh Tiền Giang-Phòng giao dịch Mỹ Tho	15B đường Nguyễn Thị Thập, Khu phố 12, Phường 06, Thành phố Mỹ Tho, Tỉnh Tiền Giang	10.3634495	106.340430299999	(0273) 3978 190	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Tiền Giang	100
Sacombank-Chi nhánh Tiền Giang	6 Đinh Bộ Lĩnh, thành phố Mỹ Tho, Tiền Giang, Việt Nam	10.3556553	106.369159599999	(0273) 3973 345 (33)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Tiền Giang	100
Sacombank-Chi nhánh Tiền Giang-Phòng giao dịch Châu Thành Tiền Giang	Ấp Tân Phong, Xã Tân Lý Tây, Huyện Châu Thành, Tỉnh Tiền Giang	10.4841112	106.3667714	(0273) 3977 901 (05)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Tiền Giang	100
Sacombank-Chi nhánh Tiền Giang-Phòng giao dịch Vĩnh Kim	Ấp Vĩnh Thạnh, Xã Vĩnh Kim, Huyện Châu Thành, Tỉnh Tiền Giang	10.3539238	106.242117499999	(0273) 3619 123 (24)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Tiền Giang	100
Sacombank-Chi nhánh Tiền Giang-Phòng giao dịch Chợ Gạo	225 Ấp Tân Phú 1, Xã Tân Thuận Bình, Huyện Chợ Gạo, Tỉnh Tiền Giang	10.3521478	106.462405499999	(0273) 3654 801 (05)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Tiền Giang	100
Sacombank-Chi nhánh Tiền Giang-Phòng giao dịch Gò Công	318 Võ Duy Linh Phường 1, Thị xã Gò Công, Tỉnh Tiền Giang	10.4106494	106.664500699999	(0273) 3513 133 (35)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Tiền Giang	100
Sacombank-Chi nhánh Tiền Giang-Phòng giao dịch Cái Bè	875, Ấp 5, Xã Phú An, Huyện Cai Lậy, Tỉnh Tiền Giang	10.3825231	106.058139699999	(0273) 3925 777 (79)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Tiền Giang	100
Sacombank-Chi nhánh Tiền Giang-Phòng giao dịch Cai Lậy	Quốc lộ 1A, Khu phố 1, Phường 5, Thị xã Cai Lậy, Tỉnh Tiền Giang	10.404172	106.1237118	(0273) 3919 883 (85)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Tiền Giang	100
Sacombank-Chi nhánh Thừa Thiên Huế-Phòng giao dịch Phú Lộc	Căn nhà tại thửa đất số 396, tờ bản đồ số 34, thôn Xuân Sơn, xã Lộc Sơn, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế	16.458104	107.599957	(0234) 3814 181	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Thừa Thiên Huế	100
Sacombank-Chi nhánh Thừa Thiên Huế-Phòng giao dịch Phú Bài	1227 Nguyễn Tất Thành, Phường Phú Bài, Thị xã Hương Thủy, Tỉnh Thừa Thiên Huế	16.4070951	107.6798168	(0234) 3851 032	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Thừa Thiên Huế	100
Sacombank-Chi nhánh Thừa Thiên Huế-Phòng giao dịch Hương  Trà	45 Cách Mạng Tháng Tám, Phường Tứ Hạ, Thị xã Hương Trà, Tỉnh Thừa Thiên Huế	16.5156492	107.4678651	(0234) 3758 686	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Thừa Thiên Huế	100
Sacombank-Chi nhánh Thừa Thiên Huế-Phòng giao dịch Phú Xuân	49 Trần Hưng Đạo, Phường Đông Ba, Thành phố Huế, Tỉnh Thừa Thiên Huế	16.46829	107.584699	(0234) 3513 865	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Thừa Thiên Huế	100
Sacombank-Chi nhánh Thừa Thiên Huế-Phòng giao dịch Phú Hội	02 Bến Nghé, Phường Phú Hội, Thành phố Huế, Tỉnh Thừa Thiên Huế	16.4676414	107.5942012	(0234) 3839 002 (003)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Thừa Thiên Huế	100
Sacombank-Chi nhánh Phú Lâm-Phòng giao dịch Kinh Dương Vương	97 đường Kinh Dương Vương, Phường 12, Quận 6, Thành phố Hồ Chí Minh	10.7499529	106.629243699999	(028) 3.8.777.977	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Bình Tây-Phòng giao dịch Bình Phú	156-158-160 Chợ Lớn, Phường 11, Quận 6, Thành phố Hồ Chí Minh	10.7456992	106.6310799	(028).3.7.551.723	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
